run_id,data_hora,caso,fase,rep,versao,threads,schedule,chunk,width,height,max_iter,real_a,real_b,imag_a,imag_b,tempo_calculo_s,tempo_escrita_s,carga_min,carga_media,carga_max,fator_balanceamento,trabalho_min,trabalho_media,trabalho_max,pedido_threads,pedido_schedule,pedido_chunk,hash,hash_ok,config_ok,tempo_wall_s,exe
"medicao|openmp|zoom|4096|t6|static,256|r3",2026-09-20T22:56:12,zoom,medicao,3,openmp,6,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.766000032,0.046999931,0.368000031,0.562166731,0.765000105,0.518954,136080576,210738114.667,286833604,6,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.827,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,1|r4",2026-09-20T22:56:12,zoom,medicao,4,openmp,6,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.569999933,0.039999962,0.568000078,0.568333387,0.569000006,0.001757,209477099,210738114.667,211751783,6,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.625,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|static,0|r4",2026-09-20T22:56:13,zoom,medicao,4,openmp,8,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.572000027,0.039999962,0.214999914,0.433000028,0.571000099,0.623468,79899736,158053586.000,205393909,8,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.627,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|guided,1|r4",2026-09-20T22:56:14,zoom,medicao,4,openmp,8,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.483999968,0.043999910,0.424000025,0.433375001,0.483000040,0.122153,152933712,158053586.000,176958086,8,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.542,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,1|r4",2026-09-20T22:56:14,zoom,medicao,4,openmp,12,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.333000183,0.047999859,0.330999851,0.331916690,0.333000183,0.006007,89338407,105369057.333,119028559,12,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.398,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,1|r4",2026-09-20T22:56:15,zoom,medicao,4,openmp,4,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.830999851,0.046000004,0.829999924,0.830249906,0.830999851,0.001203,314544854,316107172.000,317863440,4,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.893,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|dynamic,16|r4",2026-09-20T22:56:16,zoom,medicao,4,openmp,8,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.445000172,0.040999889,0.427000046,0.435000092,0.445000172,0.040450,155582721,158053586.000,161838560,8,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.502,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,16|r4",2026-09-20T22:56:16,zoom,medicao,4,openmp,6,static,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.581000090,0.061999798,0.552999973,0.569166660,0.581000090,0.048193,205364267,210738114.667,214189306,6,static,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.660,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,16|r4",2026-09-20T22:56:17,zoom,medicao,4,openmp,6,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.643000126,0.045000076,0.544999838,0.567499955,0.641999960,0.151091,200440526,210738114.667,240253126,6,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.702,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,16|r4",2026-09-20T22:56:18,zoom,medicao,4,openmp,12,static,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.359999895,0.045000076,0.295000076,0.314250052,0.358999968,0.178273,100740563,105369057.333,113185517,12,static,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.420,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,256|r4",2026-09-20T22:56:19,zoom,medicao,4,openmp,6,dynamic,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.779999971,0.039999962,0.474999905,0.571666598,0.779999971,0.391026,172234356,210738114.667,293486690,6,dynamic,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.834,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,64|r4",2026-09-20T22:56:19,zoom,medicao,4,openmp,12,guided,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.400000095,0.104999781,0.295000076,0.336750050,0.399000168,0.260652,83984444,105369057.333,130857427,12,guided,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.518,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,256|r4",2026-09-20T22:56:20,zoom,medicao,4,openmp,12,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.648999929,0.140000105,0.116999865,0.297166725,0.648999929,0.819723,39941024,105369057.333,240340311,12,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.804,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,4|r4",2026-09-20T22:56:21,zoom,medicao,4,openmp,6,dynamic,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.572999954,0.046000004,0.567999840,0.570166588,0.572999954,0.008726,209954126,210738114.667,213066824,6,dynamic,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.635,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,64|r4",2026-09-20T22:56:21,zoom,medicao,4,openmp,12,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.389999866,0.046000004,0.264999866,0.318749964,0.389999866,0.320513,87036210,105369057.333,126338551,12,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.451,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|dynamic,16|r4",2026-09-20T22:56:22,zoom,medicao,4,openmp,4,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.841000080,0.042000055,0.830000162,0.836000085,0.841000080,0.013080,314277306,316107172.000,317442000,4,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.900,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,0|r4",2026-09-20T22:56:23,zoom,medicao,4,openmp,12,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.453999996,0.040999889,0.154000044,0.303333402,0.451999903,0.659292,53187179,105369057.333,152345037,12,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.509,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,16|r4",2026-09-20T22:56:23,zoom,medicao,4,openmp,12,guided,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.365000010,0.040999889,0.291999817,0.307749927,0.365000010,0.200001,92109185,105369057.333,125392691,12,guided,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.419,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,4|r4",2026-09-20T22:56:24,zoom,medicao,4,openmp,12,dynamic,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.329999924,0.039999962,0.321000099,0.326416691,0.329999924,0.027272,95812061,105369057.333,112972345,12,dynamic,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.388,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,4|r4",2026-09-20T22:56:24,zoom,medicao,4,openmp,6,static,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.574000120,0.039000034,0.565000057,0.568500082,0.574000120,0.015680,209676365,210738114.667,211735238,6,static,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.630,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,4|r4",2026-09-20T22:56:25,zoom,medicao,4,openmp,12,static,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.332999945,0.051000118,0.302000046,0.311250091,0.332000017,0.090361,104556181,105369057.333,106846977,12,static,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.401,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,64|r4",2026-09-20T22:56:26,zoom,medicao,4,openmp,6,dynamic,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.622999907,0.043999910,0.539999962,0.586333235,0.622999907,0.133226,195450675,210738114.667,222486638,6,dynamic,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.680,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t1|dynamic,1|r4",2026-09-20T22:56:29,zoom,medicao,4,openmp,1,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,3.085000038,0.051000118,3.085000038,3.085000038,3.085000038,0.000000,1264428688,1264428688.000,1264428688,1,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,3.149,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|guided,1|r4",2026-09-20T22:56:30,zoom,medicao,4,openmp,4,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.935999870,0.064000130,0.799000025,0.833749950,0.935999870,0.146367,300971817,316107172.000,356502813,4,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.015,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,1|r4",2026-09-20T22:56:32,zoom,medicao,4,openmp,2,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.586999893,0.041000128,1.585999966,1.586499929,1.586999893,0.000630,631859068,632214344.000,632569620,2,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.644,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,1|r4",2026-09-20T22:56:32,zoom,medicao,4,openmp,6,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.575999975,0.042999983,0.569999933,0.571666678,0.575000048,0.008696,210319067,210738114.667,211029538,6,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.635,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,256|r4",2026-09-20T22:56:33,zoom,medicao,4,openmp,12,dynamic,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.542999983,0.042999983,0.247999907,0.330083291,0.542000055,0.542436,76052908,105369057.333,197987584,12,dynamic,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.601,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,0|r4",2026-09-20T22:56:34,zoom,medicao,4,openmp,6,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.758000135,0.042999983,0.288000107,0.560000062,0.758000135,0.620053,110260885,210738114.667,287880163,6,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.816,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,1|r4",2026-09-20T22:56:34,zoom,medicao,4,openmp,12,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.338999987,0.039999962,0.302999973,0.312750041,0.338000059,0.103551,105075660,105369057.333,105805555,12,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.395,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,64|r4",2026-09-20T22:56:35,zoom,medicao,4,openmp,6,guided,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.642999887,0.041000128,0.513000011,0.565999985,0.642999887,0.202177,191296807,210738114.667,240253126,6,guided,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.698,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,16|r4",2026-09-20T22:56:36,zoom,medicao,4,openmp,6,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.580000162,0.040999889,0.561000109,0.569833398,0.580000162,0.032759,206546325,210738114.667,215585326,6,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.638,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|static,0|r4",2026-09-20T22:56:38,zoom,medicao,4,openmp,2,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.879999876,0.061000109,1.309000015,1.594499946,1.879999876,0.303723,517848247,632214344.000,746580441,2,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.955,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,16|r4",2026-09-20T22:56:38,zoom,medicao,4,openmp,12,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.340000153,0.059000015,0.317999840,0.327416599,0.338999987,0.061947,88654309,105369057.333,121495642,12,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.414,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|dynamic,64|r4",2026-09-20T22:56:39,zoom,medicao,4,openmp,12,dynamic,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.398000002,0.039000034,0.309000015,0.350749989,0.398000002,0.223618,77938291,105369057.333,128301018,12,dynamic,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.452,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,1|r4",2026-09-20T22:56:40,zoom,medicao,4,openmp,6,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.648999929,0.045000076,0.552000046,0.568666697,0.648000002,0.148148,202539268,210738114.667,240253126,6,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.706,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|static,1|r4",2026-09-20T22:56:41,zoom,medicao,4,openmp,2,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.590000153,0.053999901,1.588999987,1.589500070,1.590000153,0.000629,632119341,632214344.000,632309347,2,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.662,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,4|r4",2026-09-20T22:56:42,zoom,medicao,4,openmp,6,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.640999794,0.043000221,0.548000097,0.565166632,0.639999866,0.143750,203421152,210738114.667,240253126,6,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.700,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|static,1|r4",2026-09-20T22:56:43,zoom,medicao,4,openmp,4,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.841000080,0.039999962,0.832999945,0.836250067,0.841000080,0.009513,316012610,316107172.000,316196877,4,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.897,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|guided,1|r4",2026-09-20T22:56:45,zoom,medicao,4,openmp,2,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.873000145,0.039999962,1.308000088,1.590500116,1.873000145,0.301655,517848247,632214344.000,746580441,2,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.927,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,1|r4",2026-09-20T22:56:46,zoom,medicao,4,openmp,12,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.355000019,0.040000200,0.298000097,0.305500130,0.355000019,0.160563,100243966,105369057.333,125392691,12,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.410,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|static,1|r4",2026-09-20T22:56:46,zoom,medicao,4,openmp,8,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.466000080,0.041000128,0.442000151,0.456000090,0.466000080,0.051502,157933981,158053586.000,158262896,8,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.523,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|static,0|r4",2026-09-20T22:56:47,zoom,medicao,4,openmp,4,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.020999908,0.042999983,0.553999901,0.828749955,1.020999908,0.457395,212545577,316107172.000,390077628,4,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.079,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,256|r4",2026-09-20T22:56:48,zoom,medicao,4,openmp,6,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.752000093,0.042999983,0.361999989,0.557833393,0.752000093,0.518617,136080576,210738114.667,286833604,6,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.810,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,64|r4",2026-09-20T22:56:49,zoom,medicao,4,openmp,6,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.599999905,0.042000055,0.496000051,0.564166705,0.598999977,0.171953,184776997,210738114.667,224182202,6,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.656,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,4|r4",2026-09-20T22:56:50,zoom,medicao,4,openmp,12,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.364000082,0.047999859,0.305000067,0.313833336,0.364000082,0.162088,97408132,105369057.333,125392691,12,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.426,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,16|r4",2026-09-20T22:56:51,zoom,medicao,4,openmp,2,dynamic,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.608999968,0.046999931,1.601999998,1.605499983,1.608999968,0.004351,630955592,632214344.000,633473096,2,dynamic,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.672,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t8|dynamic,1|r4",2026-09-20T22:56:52,zoom,medicao,4,openmp,8,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.437000036,0.058000088,0.434999943,0.435499907,0.435999870,0.002293,156792968,158053586.000,159335081,8,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.510,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,64|r5",2026-09-20T22:56:53,zoom,medicao,5,openmp,6,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.605999947,0.044000149,0.496000051,0.568833311,0.605999947,0.181518,184776997,210738114.667,224182202,6,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.665,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|dynamic,64|r5",2026-09-20T22:56:53,zoom,medicao,5,openmp,6,dynamic,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.606000185,0.040999889,0.524000168,0.569833438,0.606000185,0.135314,193142956,210738114.667,222946068,6,dynamic,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.661,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t2|dynamic,1|r5",2026-09-20T22:56:55,zoom,medicao,5,openmp,2,dynamic,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,1.588999987,0.039999962,1.588999987,1.588999987,1.588999987,0.000000,631720138,632214344.000,632708550,2,dynamic,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,1.647,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,256|r5",2026-09-20T22:56:56,zoom,medicao,5,openmp,12,static,256,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.647000074,0.036999941,0.115999937,0.301083366,0.647000074,0.820711,39941024,105369057.333,240340311,12,static,256,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.699,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,1|r5",2026-09-20T22:56:57,zoom,medicao,5,openmp,6,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.643000126,0.040999889,0.548000097,0.564333399,0.642000198,0.146418,203620833,210738114.667,240253126,6,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.698,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|static,16|r5",2026-09-20T22:56:57,zoom,medicao,5,openmp,6,static,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.605000019,0.041000128,0.556000233,0.580500126,0.604000092,0.079470,205364267,210738114.667,214189306,6,static,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.663,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t6|guided,64|r5",2026-09-20T22:56:58,zoom,medicao,5,openmp,6,guided,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.648000002,0.039999962,0.516999960,0.567833344,0.647000074,0.200928,191296807,210738114.667,240253126,6,guided,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.703,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,1|r5",2026-09-20T22:56:59,zoom,medicao,5,openmp,12,guided,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.353999853,0.039999962,0.304999828,0.314083318,0.352999926,0.135978,95187813,105369057.333,125392691,12,guided,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.408,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t4|static,1|r5",2026-09-20T22:57:00,zoom,medicao,5,openmp,4,static,1,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.835000038,0.040999889,0.828000069,0.831500053,0.834000111,0.007194,316012610,316107172.000,316196877,4,static,1,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.891,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,16|r5",2026-09-20T22:57:00,zoom,medicao,5,openmp,12,static,16,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.347000122,0.039999962,0.294000149,0.313750108,0.346000195,0.150289,100740563,105369057.333,113185517,12,static,16,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.404,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|guided,4|r5",2026-09-20T22:57:01,zoom,medicao,5,openmp,12,guided,4,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.378999949,0.042000055,0.305999994,0.317166587,0.378000021,0.190476,86290476,105369057.333,125392691,12,guided,4,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.436,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,0|r5",2026-09-20T22:57:01,zoom,medicao,5,openmp,12,static,0,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.430999994,0.041000128,0.166999817,0.308500051,0.430999994,0.612529,53187179,105369057.333,152345037,12,static,0,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.486,mandelbrot_omp_zoom_4096.exe
"medicao|openmp|zoom|4096|t12|static,64|r5",2026-09-20T22:57:02,zoom,medicao,5,openmp,12,static,64,4096,4096,5000,-0.745143887,-0.742143887,0.13032590399999999,0.133325904,0.416000128,0.040999889,0.269999981,0.346916755,0.416000128,0.350962,87036210,105369057.333,126338551,12,static,64,e69dba7173ce24c6a7da469a73d8ffbc979bc58101ec20458f333f9b8208dba2,True,True,0.472,mandelbrot_omp_zoom_4096.exe
